Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped
Brixzzi,203415960,2024/07/06,46,2087,y,Nametag,Vampiric Epic faces,,Ragdoll,"Stop Hitting Yourself | Ice Cream | Red Stratobloxxer | Saxophone"
justo98976,71430244,2024/12/25,46,2087,n,Demigod,Sprinkling Snowflakes,Penguin,,"Stop Hitting Yourself | Snowball Cannon | Cymbals | Fake C4 | Protest Sign: Noobs | Magical Umbrella | Staff of the Woodlands | Marching Drum | Egg Locater | Bauble Detector | Metal Guitar"
Meylomi,90602747,2024/11/20,46,2087,n,Natural,Fairy Wings,8-Bit Tabby Cat,Drop Tokens,"RedBLOX | Limb Stretching Spell | Frisbee"
deez_belaz,94418299,2024/08/19,46,2087,n,Noob,,Scorch the Ever Faithful,Explode,"Selfie Stick | Starfish | Cherry Pie | Item of Sentiment | Egg Hammer | Pumpkin Gun"
e_melodie,2297702479,2024/11/30,46,2087,n,Suspect,Black sparkles,Cat,Ascend,"Flower Feet | Roman Candle | Tom's Beans | Spray Paint"
esmila123,313456766,2024/11/12,46,2087,y,,Blue flame,Lost Animal,Shatter,"TOMATOES! | Slushie | Rainbow Fireworks | Big Flower | Otherworldly Sceptre"
g8loree,2403627207,2024/10/06,46,2087,y,,,,,"Stop Hitting Yourself"
bedstool,154754643,2024/09/30,46,2086,n,,,,Separate,"Witches Brew | Cymbals | Misfortune Cookie | Double Cheezburger | Foam Finger | Chicken Gun | Ham Bone | Alpaca Plushie | The Christmas Creep | Egg Locater | Frost Potion | Latke | Soul Lantern | Christmas Tree Lights | Torch | Ultra-Flat Spray Paint | TypicalToype | Pest Hammer | Saxophone | Science Project: Volcano"
xxFr0styxx00,2202844025,2024/10/05,46,2086,n,9th Seasoneer,,,Spaghettificate,"Big Stick | Item of Sentiment | Big Flower | Frost Potion | Flower Feet | Neon Laser Launcher | Pest Hammer | Paint Grenade"
ElliehasYT,335762325,2024/12/26,46,2086,y,Missionary,,Valentine's Bear,Shark Attack,"Snowball Cannon | Bauble Detector | Alpaca Plushie"
xMoonix_x,162317276,2024/12/16,46,2086,y,Snowman Title,Festive Tree,Gingerbread Pal,Top of Tree,"Snowball Cannon | Bauble Detector"
Decaying_Fungi,561707089,2024/09/08,46,2086,y,INSOMNIAC,Zzzz,Rat,The Claw,"Starfish"
Awex0o,1477267799,2025/01/06,46,2086,n,Princess,,,Bouncy,"Disguise Watch | Bauble Detector | Noob Pop | Snowball Cannon | Pest Hammer | Cymbals | Staff of Neverending Frost | Limb Stretching Spell | Winter Snowfall"
E_bot24Kgold,1944252177,2024/10/23,46,2086,n,NPC,Ghosts,Yellow Soul,Shark Attack,"Dragonshead Cannon | Spider Flinger | Stop Hitting Yourself | Ink Launcher | Soul Lantern | Pest Hammer | Pumpkin Gun"
atesha010,854989368,2024/08/25,46,2085,n,Fearless,,Fluffy Unicorn,Ascend,"Piggybank | Big Flower | Ghost Bag | Exploding Heart | Otherworldly Sceptre | Pest Hammer | Squid Launcher"
LaOtAkuQaMAaRaYiDeKu,2442763336,2024/09/10,46,2085,n,:-),Steam Ring,Epic Balloon,Disappear,""
Mitch1383,1268711103,2024/08/09,46,2085,n,Princess,,Parrot,Burn,"Stop Hitting Yourself | Green Epicsauce | Foam Finger | Monster Mash | Didgeridoo | Dance Potion | Pest Hammer | Lightblox Jar | Big Flower"
MrsPxttyClown,808148699,2024/07/12,46,2085,y,INSOMNIAC,,Brilliant Crown,,"Laser Finger Pointers | Magical Umbrella | Stop Hitting Yourself | Disguise Watch"
NightValiLucifer,154560972,2024/11/03,46,2085,y,Nametag,RGB Tower,Overseer Creature,Separate,"Staff of the Woodlands | Menacing Mage Energy Ball"
VIKYSIKGIRL007,1642686592,2024/10/27,46,2085,n,Cute,Red Divergent,,Drop Coins,"Bouquet of Pain Throwing Stars | Pumpkin Bucket | TOMATOES! | Teddy Bloxpin | Green Epicsauce | R-80 | Soul Lantern | Bighead Potion | Big Flower | Pest Hammer"
gravesmound,759557407,2024/11/05,46,2085,y,Princess,,Blue Fish,Helium Head,"TOMATOES! | Shark Launcher | Bandit Dog | iLift Three | Otherworldly Sceptre | Chameleon Potion | Metal Detector | Hot Dog | Pest Hammer | Rock It Guitar | Science Project: Volcano | Cymbals | 8-Bit Ninja Stars | Poison Picnic | Fortune Telling Eight Ball | Inflatable Saxophone | Big Stick | Sign: This Is Epic | Protest Sign: Eggs are for eating | Paint Grenade | Giant Ninja Star | Alpaca Plushie | Tiger Warrior Club | AFK Sign | Roblox Snowglobe | Red Balloon | Menacing Mage Energy Ball | Selfie Stick | Confetti Cannon | R-80 | Ticket Launcher | Chocolate Bunny | Blueberry Pie | Pom-Poms | Spray Paint | Ra'k Guitar | Rainbow Fireworks"
koliz228,655453880,2024/10/13,46,2085,n,Benevolent,Heartbeat,Hammy the Hamster,Terminate,"Carnagecopia | Bacon Frying Pan | Otherworldly Sceptre | Anubis Staff | Starblox Latte | Skele-tar | Big Flower | Selfie Stick | Inflatable Saxophone | Rainbow Fireworks"
nadacoree,646991541,2024/12/20,46,2084,n,Smitten,,,Pop,"Basketball | Foam Finger | Disguise Watch | Big Flower | Green Epicsauce | Bauble Detector | Magical Umbrella | Metal Guitar | BANG! | Breath of Ice"
firefamegirlreal,1537725429,2025/01/08,46,2084,n,11th Seasoneer,Atomizer,Winter Fairy,Ascend,"Bauble Detector | Otherworldly Sceptre | Snowball Cannon"
ShemiahDaQueen,1271470124,2024/10/26,46,2084,n,,Fall,,Ghost,"Spider Flinger | TOMATOES! | Megagavel | Pest Hammer | Staff of the Woodlands | The Celebrator | Game Studio Executive Briefcase | Soul Lantern"
TheQueen5322,1769529575,2024/10/12,46,2084,n,7th Seasoneer,Red Divergent,Star Buddy,Lightning,"Annoying Elf | Chicken Gun | Otherworldly Sceptre | Bighead Potion | Pumpkin Gun | The Celebrator | The Fiery Sun | Shade Potion | Ghost Potion | Stop Hitting Yourself | Jack Frost | Pom-Poms | Spray Paint"
clvmmsy,2341873523,2024/12/07,46,2084,n,,,,,"Frying Pan | Monster Mash | Pizza | Stop Hitting Yourself | Clown Bomb | Epicsauce | Double Cheezburger | Red Stratobloxxer | Science Project: Potato | Shuriken"
Kaique_daorah,1766393251,2025/01/10,46,2084,n,Minigamer,,,,"Snowball | Protest Sign: Save the Noobs | Bauble Detector | Otherworldly Sceptre"
megantthegreatest,5302770909,2024/11/17,46,2084,n,:-),Cyan flame,Security Bot,Lightning,"Basketball | Otherworldly Sceptre | Throwing Barrel | Egg Hammer | Shuriken | Egg Locater | Killer Whale Launcher | Green Epicsauce"
wetbangs,4668312661,2024/11/10,46,2084,n,Destined,,,Curse,"Stop Hitting Yourself | Cymbals | Eggstaff | Chicken Gun | Poison Picnic | Marshmallow Chirp | Clown Bomb | Squid Launcher | Shark Launcher | Chocolate Milk | Big Flower | Killer Whale Launcher | Magical Umbrella | Egg Locater | Red Stratobloxxer | Ink Launcher | Taco | Soul Lantern | Frost Potion | Slush Cannon | Hot Dog | Jingle Bells | Pest Hammer | Saxophone | Metal Guitar"
3nthrall,113225529,2024/05/27,46,2084,n,INSOMNIAC,Blackholes,Tiny Elephant,,"Wooden Sword | R-80 | Starblox Latte | Staff of the Woodlands"
joory91,562397047,2024/08/31,46,2084,n,Lucky,Caution Crazy,Rainbow Phoenix,Shark Attack,"Sparkler | Alpaca Plushie | Marching Drum | Starblox Latte | Pumpkin Bucket"
xItsKeyy,77089613,2024/06/05,46,2084,y,Nametag,,,Spaghettificate,"Egg Locater | Red Foam Finger | Halloween Sparkler | Protest Sign: Noobs | Foam Finger | Teddy Bloxpin | Monster Mash | Starblox Latte | Staff of the Woodlands"
AutumnFace,86752322,2025/01/12,46,2084,n,:-),,Alpaca,,"Fake C4 | Foam Finger | Red Foam Finger | Beast Claws | Torch | Pest Hammer | Snowball Cannon | Big Flower"
Kaceym11,81532842,2024/12/23,46,2084,n,Fugitive,Illuminati,Alpaca,,"Dragonshead Cannon | Laser Finger Pointers | Staff of the Woodlands"
casprrtae,1443462746,2024/11/23,46,2084,n,.,,,Ragdoll,"Stop Hitting Yourself | Bugle | Whoopee Cushion | Megagavel"
KingHotDogGuy,695309492,2024/08/19,46,2084,n,,,Hedgehog,Shatter,"Dragonshead Cannon | Fire Extinguisher | Clown Bomb | Squid Launcher | The Celebrator | Selfie Stick | Chimp Friend | Stop Hitting Yourself"
crist0328,4021429361,2024/12/29,46,2083,n,Cozy,,Festive Cookie,Drop Stars,"Icicle Cannon"
Ja77Red,2759376150,2024/12/22,46,2083,n,Nametag,Cosmic Trail,Gingerbread Man,Top of Tree,"Annoying Elf | Snowball Cannon | Bauble Detector"
pro_bro1204,967929570,2024/12/18,46,2083,n,Charismatic,Cookies,Dr. Ishmael,Drop Coins,"Annoying Elf | Snowball Cannon | Pumpkin Gun | Christmas Tree Launcher | Bauble Detector"
kitten_yarn,526928673,2024/10/21,46,2083,n,Fighter,Roses,,,"Megagavel | Green Epicsauce | R-80"
eIycian,436128601,2024/04/28,46,2083,n,Myth,,Ogre,,"Stop Hitting Yourself | Flower Feet | Egg Locater | Protest Sign: Noobs | Clown Bomb"
Ragamuffin8890,7377542498,2024/12/30,46,2082,n,Haggard,Black flame,Robot Spider,Disco,"Staff of the Woodlands | Snowman Gun | Staff of Neverending Frost | Big Flower | Snowball Cannon | Bauble Detector | Otherworldly Sceptre | Chameleon Potion | Flower Feet | Pom-Poms"
xh1s0k4_x,1823357627,2024/12/15,46,2082,n,uhhactually,Center of the Universe,,Curse,"Yellow Snowball | RedBLOX | Basketball | Misfortune Cookie | Fake C4 | Spider Flinger | Haunted Pizza | Skeleton Foam Finger | Magical Umbrella | Green Balloon | Banjo | Bugle | Hot Dog | 8-Bit Ninja Stars | Carnagecopia | Chocolate Milk | Brighteyes's Sparkling Shillelagh | Bandit Dog | Egg Locater | Saxophone | Otherworldly Sceptre | Ancient Firecracker | Cymbals | Electric Blue | Selfie Stick | Sparkler | Protest Sign: Save the Noobs | Pirate Juice | Slush Cannon | Pest Hammer | Starblox Latte | Bloxxy Radar | Stop Hitting Yourself | Inflatable Saxophone | Shrunken Head | Cherry Pie | Breath of Fire | Big Flower | Skele-tar | Giant Ninja Star | Starfish | Ham Bone | Helen The Hiphipapotamus | Goblet | Teddy Bloxpin | Retro Candy | Tambourine | Cupcake Launcher | Tennis Racket | R-80 | Face Off Potion | Boomerang | Pumpkin Gun | Green Epicsauce | Slushie | Soul Lantern | Flute | Shuriken | RoVacuum | Protest Sign: Noobs | Discus | Starfish Shuriken | Ra'k Guitar | Protest Sign: Pro Fake Mustache"
heavenlyroads,41990485,2024/04/03,46,2082,n,Cute,,,,"Laser Finger Pointers | Chimp Friend | R-80 | Ghost Bag | Silly Guitar | Teddy Bloxpin | Whoopee Cushion | Cymbals | The Christmas Creep"
nadeladuh,1511750640,2024/07/25,46,2082,n,Princess,Rainbow Sparkles,Green Dragon,Spaghettificate,"Stop Hitting Yourself | Confetti Cannon | Chimp Friend | Ancient Firecracker | Flower Feet | Cherry Pie | Noise Maker | Magical Umbrella | Witches Brew | Pom-Poms | Starblox Latte"
cvtmlp,3790505484,2025/01/12,46,2081,n,Cute,Ice Shards,Arctic Wolf,Abduct,"Panda Friend | Megagavel | Bongos | Snowman Gun | Staff of Neverending Frost | Big Flower | Snowball Cannon | Bauble Detector | Spell Book of Ice Cold Revenge | Pumpkin Gun | Bandit Dog | Snowball Launcher"
MythicalsTrees,3200724909,2024/07/30,46,2081,n,MURICAN,,Freedom Eagle,Explode,"Annoying Elf | Metal Guitar | Double Cheezburger | Killer Whale Launcher | Monster Mash | Piggybank | Ham Bone | Item of Sentiment | Party Horn | Paint Grenade"
grayfiasw146,842053050,2024/06/24,46,2081,n,,,,Terminate,"Foam Finger | Noob Pop | Ink Launcher | Exploding Heart | Saxophone | Stop Hitting Yourself | Cherry Pie | Metal Guitar | Tiger Warrior Club | Big Flower | Soul Lantern | Bandit Dog | Epicsauce | Whoopee Cushion | Ra'k Guitar | Rainbow Fireworks"
ActuallyKarichan,203178473,2024/12/02,46,2081,n,NPC,Watchful Eye,,Shatter,"Stop Hitting Yourself | Otherworldly Sceptre | 8-Bit Ninja Stars | Korblox Mage Staff | Metal Guitar | Ticket Launcher | Pest Hammer | Pumpkin Gun"
skkulss,2395681642,2024/08/17,46,2081,y,)-:,Golden Rays,Skeleton Cat,Spaghettificate,"Epicsauce | Teddy Bloxpin | Stop Hitting Yourself | Frost Potion | Ink Launcher | Protest Sign: Noobs | Bonk Bat | Ra'k Guitar | Paint Grenade"
toby_nastya,508642998,2024/10/20,46,2080,n,Auspicious,Rainbow Sparkles,,Lightning,"Otherworldly Sceptre | Soul Lantern"
IvanRagnar99,1874918650,2024/06/12,46,2080,n,,,,Ghost,"Stop Hitting Yourself | Eggshot | Staff of the Woodlands | Clown Bomb | Halloween Sparkler | Drone | Epicsauce | Dragonshead Cannon"
Viettrinh123hg,466621639,2024/10/20,46,2080,n,,Floating Flower,Paper Poltergeist,,"Otherworldly Sceptre | Slush Cannon | Soul Lantern | Lightblox Jar | Wooden Sword | Chocolate Milk | Pest Hammer | Staff of the Woodlands"
Goldeylux13,388460882,2024/08/09,46,2080,n,Simpleton,,Threatening Goose,The Claw,"Beach Staff | Chicken Gun | Squid Launcher | Staff of the Woodlands | Otherworldly Sceptre | Pest Hammer | Stop Hitting Yourself"
ImAHTOH_andyouNO,1819882246,2024/10/22,46,2080,n,,,,Disappear,"Hot Chocolate | 8-Bit Staff | Soul Lantern | Pest Hammer"
mordecai_rigby6,420517174,2024/08/24,46,2080,y,Cute,,Little Monkey,,"Witches Brew | Police Badge | Neon Laser Launcher | Frying Pan | Alpaca Plushie | Mega Mallet | Tom's Beans | Laser Finger Pointers | Otherworldly Sceptre | Ink Launcher | Taco | Science Project: Potato | Paint Grenade | Egg Hammer | Torch | Pirate Juice | Bonk Bat | Pest Hammer | Saxophone | Bloxxy Radar | Epicsauce | Beach Staff | Teddy Bloxpin | Space Sandwich | Fortune Telling Eight Ball | Watermelon | Clown Bomb | Starfish | Cherry Pie | Bloxiade | Flower Feet | Santa | Big Flower | Rolling Pin | The Fiery Sun | Chick Horde | Selfie Stick | Nunchucks | Red Balloon | Staff of the Woodlands | Ticket Launcher | Protest Sign: Noobs | Giant Ninja Star | Spinning Robot Helmet | Pom-Poms | Spray Paint | Basketball | Rainbow Fireworks"
7rings2007,1400317851,2024/11/13,46,2080,n,,,,Explode,"Stop Hitting Yourself | Otherworldly Sceptre | Metal Detector"
l3eccaa,1099383727,2025/01/08,46,2080,n,11th Seasoneer,Bauble Master,Snowy Owl,Lovely Explosion,"Snowman Gun | Otherworldly Sceptre | Snowball Cannon | Pom-Poms | Staff of Neverending Frost | Spell Book of Ice Cold Revenge"
bigsuswhitty,209884200,2024/09/25,46,2080,y,barcode,,,,"Witches Brew | Sparkler | Teddy Bloxpin | BANG! | R-80"
LazyxKyL3,381414230,2024/12/27,46,2079,n,Claus,North Star,Polygonal Snowman,Top of Tree,"Snowman Gun | Snowball Cannon | The Celebrator | Bauble Detector | Ra'k Guitar"
ArcticApricity,137079364,2024/10/26,46,2079,y,Lucky,Strawberries,Skeleton Cat,Disco,"Pumpkin Bucket | Otherworldly Sceptre"
keirbear07,196366569,2024/11/26,46,2079,n,,,,,"Throwing Spork | Bugle | Winter Snowfall | Pest Hammer | Slushie | Staff of the Woodlands"
kkayla_ate,184525357,2024/07/15,46,2079,n,INSOMNIAC,Steam Ring,Flying Angel,Petrify,"Witches Brew | April Showers | Foam Finger | Ice Cream | Item of Sentiment | Squid Launcher | Chimp Friend | Ink Launcher | Taco | Flower Feet | Torch | Chocolate Milk | Saxophone | Bloxxy Radar | Epicsauce | Cake | A Very Special Monster | Waffle | Protest Sign: Eggs are for eating | Marshmallow Chirp | Goblet | Teddy Bloxpin | Santa | Metal Guitar | Wooden Sword | Red Stratobloxxer | Green Epicsauce | Bighead Potion | Bloxiade | Flute | Bugle | Pizza | Tambourine | Hot Dog | Spray Paint | Cursed Mummy Friend | Didgeridoo"
Buttons1313,201723591,2024/08/30,46,2079,y,VIP,Steam Ring,,Electrocute,"Stop Hitting Yourself | Protest Sign: Noobs | Blue Throwing Barrel | Green Epicsauce | R-80 | Lightblox Jar"
emma331485,424512840,2024/07/16,46,2078,n,,,,Ascend,"Alpaca Plushie | Otherworldly Sceptre"
Splatoon_Purple444,1274792160,2025/01/07,46,2078,n,:-),Yellow flame,,Drop Stars,"Bauble Detector"
LyNda3468,915634904,2024/08/12,46,2078,n,,,,Ghost,"Green Epicsauce | Sparkler"
AztecLoves,484711114,2024/11/27,46,2078,n,Angelic,Lightning Storm,Bat,,""
GalaxyGirlGlitz,2056556874,2024/10/24,46,2078,n,Spooky,Ghosts,Pumpkin,Disco,""
JYWWyjj,2325218885,2024/10/04,46,2078,n,Princess,,,Disappear,"Otherworldly Sceptre"
0talentloser,1303963692,2024/12/01,46,2078,n,Suspect,Magic Barrier,,Shark Attack,"RAIG Table | Monster Mash | Roblox Snowglobe | Snowball | Red Foam Finger | Bunch of Balloons | Clown Bomb | Halloween Sparkler | Bugle | Staff of the Woodlands | Lightblox Jar | Dance Potion | Spray Paint | Red Stratobloxxer | Metal Guitar"
Ceylinluvs,5644629954,2024/12/27,46,2078,n,Claus,Red Divergent,Arctic Wolf,,"Science Project: Volcano | Spell Book of Ice Cold Revenge | Snowball Cannon"
DontKnowAnyone1,2011348516,2024/10/25,46,2078,n,Loser,Stars,Scorch the Ever Faithful,Drop Stars,"Misfortune Cookie | Alpaca Plushie | The Christmas Creep | Chimp Friend | Chameleon Potion | Flower Feet | Pest Hammer | Skelefriend | Staff of the Woodlands | Epicsauce | RAIG Table | Waffle | Cherry Pie | Teddy Bloxpin | Santa | Metal Guitar | Green Balloon | Squid Launcher | Ra'k Guitar"
raventylerrrrr,1135440462,2024/12/27,46,2078,n,Artist,,,Zero Gravity,"Stop Hitting Yourself | Protest Sign: Noobs | Frost Potion | Marching Drum | Ancient Firecracker | Spray Paint | Drone"
polina_dark22,1249152345,2025/01/07,46,2078,n,Myth,Poisonous,Rainbow Phoenix,Disco,"Present Basket | Bauble Detector | Snowball Cannon | Pest Hammer"
Bialaite,693453707,2024/10/12,46,2078,n,Fairy,Musical Barrier,8-Bit Tabby Cat,Comic Thwack,"Epic Popper | Lightblox Jar"
jfnijnjifnifijnsjij,3255534321,2024/12/15,46,2078,n,Fresh,Yellow Anime Aura,Merry Snowflake,Eggify,"Bauble Detector | Snowball Cannon | Otherworldly Sceptre"
zunaergamer,309787589,2024/09/14,46,2077,n,Atomic,Aura,,Zero Gravity Ragdoll,"Killer Whale Launcher | Cherry Pie | Staff of the Woodlands | Saxophone"
Emilianolo7,736054974,2024/10/20,46,2077,n,Cadet,Autumn Ritual,Ninja,Ghost,"Flower Feet | Pest Hammer | Teddy Bloxpin | Big Flower"
BaxamesDj,1519730973,2024/07/10,46,2077,n,,Red Anime Aura,Spectral Spider,,"Stop Hitting Yourself | Item of Sentiment | Otherworldly Sceptre"
winxclub2030,407573819,2024/12/27,46,2077,n,Claus,Gold Bars,Little Penguin,Top of Tree,"Snowman Gun | Frosty the Snowfriend | Santa | Bauble Detector | 2019 Fireworks | Pest Hammer | Snowball Cannon | Science Project: Volcano"
suf_falcon,1205134036,2025/01/04,46,2077,n,,Bauble Master,Rainbow Phoenix,Eggify,"Stop Hitting Yourself | Eggstaff | Staff of Neverending Frost | Gravity Gun | Shade Potion | Bauble Detector | Otherworldly Sceptre | 2019 Fireworks | Pest Hammer | Snowball Cannon"
Lambypinkie15,971110014,2024/04/27,46,2077,n,Angelic,Hearts,Alpaca,,"Witches Brew | Protest Sign: Eggs are for eating | Protest Sign: Egg Hunt Nao | Whoopee Cushion | Flower Feet"
Vnexity,157359744,2024/10/11,46,2077,n,Fugitive,Black flame,Evil Duck,Abduct,"Confetti Cannon | Red Stratobloxxer | Red Foam Finger | Ghost Potion | Item of Sentiment | Snowball | Pest Hammer | Ra'k Guitar | Bacon Frying Pan"
Jiwon_Uchiha,2964043549,2024/12/14,46,2077,n,Sinister,Blue Anime Aura,Gingerbread Pal,Ascend,"Christmas Cookie | Bauble Detector | Otherworldly Sceptre | Discus"
lakelush,971208674,2024/06/18,46,2077,n,:-),,,Ghost,"Witches Brew | Eggstaff | Metal Detector | Flute | Didgeridoo | Stop Hitting Yourself | Marching Drum | Pest Hammer | Neon Laser Launcher | Staff of the Woodlands"
Scythe_Nxbula,3258517069,2024/08/09,46,2077,n,INSOMNIAC,,Yasjee,Spaghettificate,"Beach Staff | Dragonshead Cannon | Pest Hammer | Staff of the Woodlands"
iirreverent,81839840,2024/12/16,46,2076,y,Santa title,,Airborne Bear,Baublify,"Fake C4 | Megagavel | Bighead Potion | Santa | Bauble Detector | Bag O Christmas Tree Seeds"
IcePhoenix010,1101156902,2024/11/08,46,2076,n,Usertag,Lightning Storm,Ferret,Spaghettificate,"Green Epicsauce | Chick Horde"
licsushi,3796142319,2025/01/13,46,2076,n,Evil,,,Burn,"Stop Hitting Yourself | Pumpkin Gun | Pest Hammer"
Cloudy_cookie24,2365424534,2024/07/26,46,2075,n,Destined,Musical Barrier,8-Bit Tabby Cat,Spaghettificate,"Squid Launcher | Big Flower"
orzetti,509565450,2024/05/10,46,2075,n,Dancer,,,,"Stop Hitting Yourself | Cymbals | Face Off Potion | Flute | Marshmallow Chirp | Spinning Robot Helmet | Dance Potion | BANG! | Bloxxy Radar"
xmikeri,110984578,2024/11/19,46,2075,n,Artist,White Divergent,Star Buddy,Ascend,"Fake C4 | Neon Laser Launcher | Red Balloon | The Fiery Sun | RoVacuum | Staff of the Woodlands | R-80 | Bunch of Balloons | Soul Lantern | Magical Umbrella | Bighead Potion | Flower Feet | Pest Hammer"
amqjx77,1562545107,2024/10/12,46,2075,n,7th Seasoneer,North Star,Arctic Wolf,Top of Tree,"Stop Hitting Yourself | The Fiery Sun | Otherworldly Sceptre | Pumpkin Gun | Festive Plungers | Silly Guitar | Snowball Launcher | Dragonshead Cannon | Shade Potion | Staff of the Woodlands"
dekomayuge,2467234643,2024/12/21,46,2075,n,Epic,,Turtle,The Claw,"Stop Hitting Yourself | Basketball | Cake | Bauble Detector | Starblox Latte | Shuriken | Witches Brew | Chocolate Milk | Moneybag | BANG!"
silentpIacce,1316568416,2024/11/14,46,2075,n,King,Love Aura,Blorb,Avalanche,"Heart Balloon | Skelefriend | The Celebrator | Mega Mallet"
Felixrimi1973,3426644016,2024/10/11,46,2075,n,Silent,Pickaxes,LOLHOO,Disappear,"Panda Friend | Robo Companion | Dance Potion | Monster Mash | Frost Potion | Pizza | Torch | Pirate Juice | Chocolate Milk | Saxophone | Bloxxy Radar | Cake | Fortune Telling Eight Ball | Waffle | Smore | Marshmallow Chirp | Goblet | Tambourine | Cowbell | Cherry Pie | Staff of the Woodlands | Whoopee Cushion | Pest Hammer | Foam Finger | R-80 | Hot Dog | Compass | Watermelon | Bugle | Ancient Firecracker | Starblox Latte | BANG! | Shark Launcher | Lightblox Jar"
